transaction_id,customer_id,transaction_date,amount,merchant_id,merchant_category,payment_method,device_type,device_id,ip_address,transaction_country,chargeback,is_fraud,customer_name,age,account_age_days,home_country,email_domain,is_vip,high_amount_flag,cross_border_flag,late_night_flag,new_account_flag,high_risk_merchant_flag,risk_score,risk_level
135,867,2025-03-08 07:59:08,29.15,MER-620,travel,pix,tablet,DEV-3087,160.67.198.133,CL,0,1,Sofia Farias,69,53,BR,gmail.com,1,0,1,0,0,0,25,medium
136,816,2025-02-11 13:08:16,269.06,MER-510,digital_services,credit_card,desktop,DEV-8552,184.129.61.57,CL,0,0,Lavínia Câmara,31,2819,AR,outlook.com,0,0,1,0,0,1,35,medium
137,245,2025-08-30 02:58:22,32.95,MER-448,food,debit_card,desktop,DEV-2082,185.224.221.134,PY,0,1,José Sá,69,715,BR,gmail.com,0,0,1,1,0,0,40,high
138,442,2025-11-01 14:20:09,49.91,MER-277,marketplace,pix,tablet,DEV-4869,216.236.64.88,MX,0,0,Isaque Rios,29,2503,AR,yahoo.com,1,0,1,0,0,0,25,medium
139,80,2025-10-15 03:24:01,138.68,MER-433,pharmacy,credit_card,tablet,DEV-8584,221.211.130.24,CL,0,0,Brenda Santos,28,3226,US,yahoo.com,0,0,1,1,0,0,40,high
140,842,2025-06-22 21:42:57,22.03,MER-801,fashion,pix,desktop,DEV-2781,174.19.42.60,BR,0,0,Sara da Rosa,38,487,AR,gmail.com,0,0,1,0,0,0,25,medium
141,790,2025-11-15 09:42:08,81.84,MER-192,marketplace,pix,desktop,DEV-2007,96.24.99.16,MX,0,0,Gabriela Barbosa,39,2585,AR,outlook.com,0,0,1,0,0,0,25,medium
142,143,2025-12-11 13:52:36,216.25,MER-644,electronics,debit_card,tablet,DEV-8421,207.26.110.66,US,0,0,Allana da Cruz,62,1951,BR,yahoo.com,1,0,1,0,0,1,35,medium
143,631,2025-08-13 10:42:40,15.69,MER-406,pharmacy,debit_card,mobile,DEV-6187,202.8.155.181,MX,0,0,Joana Silveira,62,1648,BR,hotmail.com,0,0,1,0,0,0,25,medium
144,936,2025-09-21 21:56:53,78.74,MER-696,travel,bank_transfer,tablet,DEV-2462,142.132.144.51,AR,0,1,Heloisa Vasconcelos,55,2230,BR,yahoo.com,1,0,1,0,0,0,25,medium
145,414,2025-11-26 04:32:49,84.26,MER-154,fashion,pix,mobile,DEV-9992,72.9.229.121,AR,0,1,Ágatha Leão,70,2789,BR,gmail.com,0,0,1,1,0,0,40,high
146,368,2025-02-12 14:27:44,134.78,MER-740,travel,credit_card,mobile,DEV-7459,162.23.154.116,PY,0,0,Henry Gabriel Andrade,63,1824,AR,outlook.com,0,0,1,0,0,0,25,medium
147,392,2025-06-07 16:29:55,21.91,MER-586,marketplace,bank_transfer,tablet,DEV-3841,221.28.53.69,US,0,1,Thales Ribeiro,33,1911,BR,yahoo.com,0,0,1,0,0,0,25,medium
148,864,2025-12-26 00:47:49,20.32,MER-237,digital_services,bank_transfer,mobile,DEV-3056,34.167.33.249,AR,0,1,Juan Aparecida,63,2663,AR,hotmail.com,0,0,0,1,0,1,25,medium
149,148,2025-10-08 03:22:08,106.67,MER-757,pharmacy,bank_transfer,mobile,DEV-3248,222.99.57.145,BR,0,0,Maria Sophia Rocha,25,2955,BR,gmail.com,0,0,0,1,0,0,15,low
150,881,2025-06-27 02:29:42,87.12,MER-665,marketplace,debit_card,desktop,DEV-7948,181.75.254.239,CL,0,0,Larissa Sá,47,2907,AR,gmail.com,0,0,1,1,0,0,40,high
151,394,2025-05-18 23:42:12,83.55,MER-691,food,debit_card,desktop,DEV-1121,30.215.119.224,CL,0,0,Sr. Benjamin Jesus,33,3545,AR,outlook.com,0,0,1,0,0,0,25,medium
152,749,2025-04-02 22:40:10,91.09,MER-134,travel,bank_transfer,tablet,DEV-7012,210.232.62.96,CL,0,0,Yasmin Ferreira,21,3055,BR,outlook.com,0,0,1,0,0,0,25,medium
153,582,2025-07-07 16:23:07,36.16,MER-245,digital_services,credit_card,tablet,DEV-2311,161.78.14.168,PY,0,0,José da Mota,28,339,BR,hotmail.com,0,0,1,0,0,1,35,medium
154,540,2025-11-30 17:43:43,82.19,MER-724,travel,bank_transfer,tablet,DEV-9574,3.61.21.32,BR,0,0,Sra. Hellena Aragão,39,3448,BR,outlook.com,1,0,0,0,0,0,0,low
155,484,2025-09-02 22:12:13,86.81,MER-647,gaming,pix,tablet,DEV-6628,108.61.152.163,BR,0,0,Davi Miguel Nascimento,46,3470,BR,hotmail.com,0,0,0,0,0,1,10,low
156,481,2025-06-26 07:54:38,35.06,MER-396,pharmacy,pix,desktop,DEV-5827,182.42.81.27,AR,0,0,Ian Vasconcelos,32,1232,AR,hotmail.com,1,0,0,0,0,0,0,low
157,712,2025-12-25 09:43:14,357.52,MER-692,travel,pix,mobile,DEV-8752,221.177.226.45,MX,0,0,Dr. Davi Luiz Barros,40,1309,BR,gmail.com,0,0,1,0,0,0,25,medium
158,53,2025-09-12 21:20:40,102.15,MER-229,travel,credit_card,desktop,DEV-2351,141.119.198.223,PY,0,0,Ana Lívia Camargo,65,1285,BR,yahoo.com,0,0,1,0,0,0,25,medium
159,872,2025-11-01 09:11:56,22.82,MER-381,travel,pix,mobile,DEV-5603,172.230.144.101,CL,0,0,Rafael Marques,57,3556,US,hotmail.com,1,0,1,0,0,0,25,medium
160,15,2025-10-15 22:37:14,120.41,MER-774,gaming,debit_card,tablet,DEV-3476,203.52.41.97,MX,0,0,Sr. Leonardo Sales,56,2601,BR,hotmail.com,0,0,1,0,0,1,35,medium
161,828,2025-03-10 02:50:26,27.74,MER-982,travel,debit_card,desktop,DEV-9640,24.74.182.212,US,0,1,Luiz Otávio Peixoto,62,2976,BR,hotmail.com,0,0,1,1,0,0,40,high
162,991,2025-02-26 08:09:09,135.42,MER-776,fashion,bank_transfer,desktop,DEV-4898,200.242.195.45,PY,0,0,Sara Pimenta,43,2760,US,outlook.com,0,0,1,0,0,0,25,medium
163,653,2025-03-06 23:11:34,189.19,MER-873,food,pix,mobile,DEV-5331,59.120.12.116,MX,0,0,Ana Carolina Melo,47,1509,BR,yahoo.com,0,0,1,0,0,0,25,medium
164,54,2025-03-07 02:08:56,31.86,MER-864,pharmacy,bank_transfer,desktop,DEV-8803,198.174.220.28,AR,0,0,João Felipe Moura,21,2081,BR,hotmail.com,0,0,1,1,0,0,40,high
165,945,2025-07-26 19:27:14,158.7,MER-585,food,bank_transfer,tablet,DEV-7390,134.211.75.32,MX,0,0,Ana Beatriz Caldeira,58,2100,BR,hotmail.com,0,0,1,0,0,0,25,medium
166,544,2025-12-04 23:34:35,96.69,MER-794,marketplace,credit_card,desktop,DEV-7258,201.39.131.49,PY,0,0,Dra. Maria Isis Gomes,65,2847,BR,hotmail.com,0,0,1,0,0,0,25,medium
167,543,2025-09-23 04:52:06,139.75,MER-964,electronics,credit_card,tablet,DEV-6797,119.114.108.236,MX,0,1,Heloisa Machado,38,728,AR,outlook.com,0,0,1,1,0,1,50,high
168,879,2025-04-16 20:43:42,367.64,MER-770,digital_services,pix,desktop,DEV-5183,213.15.169.193,BR,0,0,Sabrina Nunes,42,167,BR,outlook.com,0,0,0,0,0,1,10,low
169,473,2025-10-28 06:17:23,53.47,MER-420,food,debit_card,tablet,DEV-3947,150.170.118.104,AR,0,0,Rael Montenegro,65,182,BR,hotmail.com,0,0,1,0,0,0,25,medium
170,689,2025-01-04 07:00:12,33.84,MER-206,gaming,credit_card,desktop,DEV-9605,182.159.215.95,BR,0,0,Nina Castro,29,107,BR,hotmail.com,0,0,0,0,0,1,10,low
171,360,2025-03-27 05:06:30,29.95,MER-734,travel,pix,mobile,DEV-1388,67.57.164.177,BR,0,1,Maria Julia Ferreira,26,276,BR,outlook.com,0,0,0,1,0,0,15,low
172,673,2025-12-14 04:22:33,32.0,MER-976,food,credit_card,tablet,DEV-2415,172.70.165.32,BR,0,0,Maria Eduarda Rezende,53,3065,BR,gmail.com,1,0,0,1,0,0,15,low
173,385,2025-09-12 22:02:28,62.22,MER-401,fashion,credit_card,tablet,DEV-5150,137.116.244.139,US,0,0,Srta. Cecilia da Luz,59,864,US,yahoo.com,0,0,0,0,0,0,0,low
174,959,2025-01-30 09:42:26,90.65,MER-363,pharmacy,pix,desktop,DEV-6298,20.197.213.36,MX,1,1,Amanda Ferreira,26,1043,BR,hotmail.com,0,0,1,0,0,0,25,medium
175,796,2025-01-25 05:29:33,85.54,MER-932,marketplace,bank_transfer,desktop,DEV-5230,142.234.245.48,BR,1,1,Vinicius Santos,61,17,BR,hotmail.com,0,0,0,1,1,0,35,medium
176,504,2025-12-27 15:03:05,140.4,MER-211,food,bank_transfer,mobile,DEV-9061,163.40.66.50,MX,0,1,Sra. Julia Nogueira,57,2613,US,yahoo.com,1,0,1,0,0,0,25,medium
177,224,2025-08-27 10:34:50,67.47,MER-135,gaming,bank_transfer,tablet,DEV-2692,152.249.82.208,AR,0,1,Anthony Vasconcelos,28,1053,AR,yahoo.com,0,0,0,0,0,1,10,low
178,257,2025-10-29 20:22:31,246.7,MER-138,pharmacy,credit_card,desktop,DEV-1014,49.139.119.179,US,0,0,Davi Luiz Teixeira,46,3638,BR,outlook.com,1,0,1,0,0,0,25,medium
179,273,2025-02-28 21:05:02,52.55,MER-824,digital_services,bank_transfer,tablet,DEV-9444,124.44.88.8,BR,0,0,Davi Lucas Costela,21,638,BR,gmail.com,0,0,0,0,0,1,10,low
180,503,2025-07-05 16:34:56,771.36,MER-331,marketplace,bank_transfer,tablet,DEV-9849,220.236.185.151,BR,0,0,Camila Marques,18,896,BR,outlook.com,0,0,0,0,0,0,0,low
181,978,2025-09-25 16:22:51,117.11,MER-441,pharmacy,credit_card,tablet,DEV-6880,206.217.40.170,CL,0,0,Carlos Eduardo Teixeira,23,1131,US,outlook.com,1,0,1,0,0,0,25,medium
182,411,2025-01-22 10:27:05,30.83,MER-961,gaming,pix,tablet,DEV-2318,124.189.200.238,AR,0,0,Leonardo Cardoso,44,2391,BR,gmail.com,1,0,1,0,0,1,35,medium
183,785,2025-04-23 14:36:38,25.44,MER-776,food,debit_card,tablet,DEV-7294,188.196.252.184,BR,0,0,Marcela Rodrigues,48,220,AR,gmail.com,1,0,1,0,0,0,25,medium
184,713,2025-06-01 12:02:22,102.95,MER-852,gaming,pix,desktop,DEV-8175,185.53.50.199,BR,0,0,Benjamin Monteiro,46,47,BR,hotmail.com,0,0,0,0,0,1,10,low
185,37,2025-03-16 23:45:16,54.54,MER-911,electronics,debit_card,desktop,DEV-2032,119.18.242.38,PY,0,0,Yan Borges,39,87,BR,hotmail.com,0,0,1,0,0,1,35,medium
186,316,2025-07-14 01:23:37,126.8,MER-445,pharmacy,credit_card,mobile,DEV-1918,207.227.177.191,AR,0,0,Vitor Gabriel Martins,67,2532,BR,yahoo.com,0,0,1,1,0,0,40,high
187,44,2025-06-07 11:36:25,102.1,MER-569,gaming,debit_card,tablet,DEV-9570,135.56.66.95,MX,0,0,Davi Araújo,21,1650,US,gmail.com,0,0,1,0,0,1,35,medium
188,892,2025-12-06 12:39:03,62.46,MER-600,fashion,debit_card,mobile,DEV-3319,213.105.50.96,BR,0,0,Juliana Aparecida,20,1215,AR,hotmail.com,0,0,1,0,0,0,25,medium
189,483,2025-12-19 07:31:11,31.12,MER-114,electronics,debit_card,tablet,DEV-3138,197.38.7.222,MX,1,1,Olívia Pereira,42,995,BR,outlook.com,0,0,1,0,0,1,35,medium
190,315,2025-11-15 17:50:38,17.06,MER-937,gaming,bank_transfer,tablet,DEV-2047,183.176.177.174,US,0,0,Isaac Sales,50,3158,BR,gmail.com,0,0,1,0,0,1,35,medium
191,117,2025-07-13 01:42:47,44.62,MER-930,food,credit_card,mobile,DEV-6527,206.43.102.120,PY,0,0,Elisa Teixeira,42,1377,US,yahoo.com,0,0,1,1,0,0,40,high
192,756,2025-09-21 11:07:34,144.14,MER-240,marketplace,pix,mobile,DEV-9943,133.210.204.221,MX,0,0,Gabrielly Azevedo,22,1275,US,yahoo.com,0,0,1,0,0,0,25,medium
193,988,2025-11-05 00:14:36,80.86,MER-164,food,credit_card,tablet,DEV-6496,7.161.134.78,US,1,1,Ana Clara Leão,22,1568,BR,hotmail.com,0,0,1,1,0,0,40,high
194,426,2025-03-07 06:20:50,21.73,MER-236,digital_services,debit_card,desktop,DEV-1666,29.158.16.178,US,0,1,Hellena Farias,46,2687,BR,yahoo.com,0,0,1,0,0,1,35,medium
195,628,2025-05-27 01:47:43,77.93,MER-107,fashion,credit_card,desktop,DEV-1104,204.208.59.208,BR,1,1,Liz Carvalho,19,2406,BR,outlook.com,0,0,0,1,0,0,15,low
196,668,2025-08-19 13:58:10,94.33,MER-311,travel,bank_transfer,tablet,DEV-3079,212.148.174.138,PY,1,1,Rodrigo da Rosa,37,1898,BR,gmail.com,0,0,1,0,0,0,25,medium
197,462,2025-06-10 00:24:37,30.1,MER-710,food,debit_card,tablet,DEV-1616,34.13.180.178,MX,1,1,Ravy Vieira,67,555,US,yahoo.com,0,0,1,1,0,0,40,high
198,974,2025-02-04 04:25:01,76.58,MER-296,travel,pix,desktop,DEV-4860,208.83.3.54,BR,1,1,Henry Peixoto,63,2448,BR,hotmail.com,1,0,0,1,0,0,15,low
199,98,2025-08-29 08:45:40,70.27,MER-383,digital_services,debit_card,desktop,DEV-4409,143.96.203.131,MX,1,1,Mirella Cassiano,70,3077,BR,outlook.com,0,0,1,0,0,1,35,medium
200,153,2025-09-24 02:56:04,23.84,MER-155,pharmacy,bank_transfer,mobile,DEV-1706,170.192.50.139,US,0,0,Sra. Sara Andrade,24,3575,BR,outlook.com,1,0,1,1,0,0,40,high
201,292,2025-03-23 09:31:05,92.02,MER-144,marketplace,pix,desktop,DEV-8424,77.139.161.36,CL,1,1,Maria Cecília Pastor,66,3110,BR,hotmail.com,1,0,1,0,0,0,25,medium
202,551,2025-03-10 07:23:28,110.47,MER-172,fashion,credit_card,desktop,DEV-2901,192.244.235.76,CL,0,0,Rodrigo Moura,22,1840,AR,yahoo.com,1,0,1,0,0,0,25,medium
203,739,2025-06-22 18:01:52,176.75,MER-335,digital_services,bank_transfer,mobile,DEV-6336,14.211.21.167,MX,0,0,Luigi Barros,69,790,BR,yahoo.com,0,0,1,0,0,1,35,medium
204,334,2025-03-30 11:04:57,172.16,MER-484,gaming,debit_card,tablet,DEV-4276,221.155.186.102,PY,0,0,Luiz Otávio Moraes,25,3180,BR,outlook.com,0,0,1,0,0,1,35,medium
205,76,2025-07-02 21:56:50,19.3,MER-724,pharmacy,credit_card,desktop,DEV-4541,163.242.166.209,US,0,0,Dr. Arthur Miguel Moraes,67,2294,AR,yahoo.com,0,0,1,0,0,0,25,medium
206,397,2025-05-26 01:07:59,28.67,MER-376,fashion,bank_transfer,tablet,DEV-6875,78.54.10.224,US,1,1,Maria Cecília Peixoto,33,882,BR,gmail.com,0,0,1,1,0,0,40,high
207,709,2025-08-09 20:20:59,106.01,MER-569,electronics,pix,mobile,DEV-8627,139.247.185.204,BR,0,0,Heloísa Viana,62,2347,BR,gmail.com,0,0,0,0,0,1,10,low
208,779,2025-05-14 10:21:37,105.89,MER-691,food,pix,tablet,DEV-3784,174.119.101.202,US,0,0,Heloísa Teixeira,64,2922,BR,yahoo.com,0,0,1,0,0,0,25,medium
209,876,2025-03-31 04:58:50,106.01,MER-705,gaming,bank_transfer,tablet,DEV-4546,209.188.112.240,PY,0,0,Sr. Renan Rodrigues,58,2887,US,outlook.com,0,0,1,1,0,1,50,high
210,474,2025-04-19 10:03:40,2137.64,MER-435,electronics,bank_transfer,tablet,DEV-5060,14.77.128.194,US,0,0,Melina Vasconcelos,66,3538,US,hotmail.com,0,0,0,0,0,1,10,low
211,228,2025-12-13 08:23:21,111.48,MER-581,fashion,credit_card,desktop,DEV-1656,190.203.144.50,BR,0,0,Oliver Souza,34,2198,BR,outlook.com,0,0,0,0,0,0,0,low
212,517,2025-01-14 01:21:58,185.31,MER-563,marketplace,bank_transfer,desktop,DEV-2605,87.70.183.247,MX,0,0,Juliana da Cunha,20,305,US,outlook.com,0,0,1,1,0,0,40,high
213,86,2025-08-05 21:28:32,157.37,MER-402,electronics,bank_transfer,mobile,DEV-6872,171.82.90.160,US,0,1,Dr. Guilherme Castro,55,1088,BR,yahoo.com,0,0,1,0,0,1,35,medium
214,17,2025-07-06 07:54:04,119.85,MER-565,travel,debit_card,tablet,DEV-1399,68.34.62.45,PY,0,0,Théo Cavalcanti,67,3179,BR,gmail.com,0,0,1,0,0,0,25,medium
215,142,2025-12-06 12:07:32,50.21,MER-820,marketplace,debit_card,desktop,DEV-8607,197.219.254.56,MX,0,0,José Miguel Pacheco,23,989,US,yahoo.com,0,0,1,0,0,0,25,medium
216,882,2025-09-01 14:54:23,132.04,MER-133,gaming,bank_transfer,tablet,DEV-9698,29.235.174.160,AR,0,1,Lorenzo da Cunha,38,2445,BR,outlook.com,1,0,1,0,0,1,35,medium
217,715,2025-08-26 20:55:31,33.26,MER-627,food,credit_card,tablet,DEV-1898,209.16.242.111,AR,0,0,Luiz Gustavo Vieira,42,1795,US,hotmail.com,1,0,1,0,0,0,25,medium
218,691,2025-05-22 08:38:15,53.89,MER-733,electronics,credit_card,desktop,DEV-8624,211.203.171.180,AR,1,1,Valentina Cunha,67,2393,AR,hotmail.com,0,0,0,0,0,1,10,low
219,664,2025-08-06 00:18:16,43.08,MER-652,gaming,debit_card,mobile,DEV-4909,122.236.142.17,AR,1,1,Luana Moreira,46,1114,BR,hotmail.com,0,0,1,1,0,1,50,high
220,962,2025-10-20 03:43:52,71.79,MER-615,food,debit_card,desktop,DEV-5380,85.60.11.47,AR,0,0,Isabel Casa Grande,51,30,BR,hotmail.com,0,0,1,1,0,0,40,high
221,284,2025-01-22 03:36:14,535.5,MER-613,gaming,pix,desktop,DEV-8966,202.201.127.213,PY,0,0,Ryan Martins,25,1660,BR,outlook.com,0,0,1,1,0,1,50,high
222,126,2025-07-02 14:14:40,12.42,MER-292,travel,bank_transfer,tablet,DEV-2075,153.232.20.159,AR,0,0,Henry Gabriel Ferreira,26,1940,US,hotmail.com,1,0,1,0,0,0,25,medium
223,469,2025-02-03 21:46:35,123.67,MER-211,gaming,bank_transfer,mobile,DEV-2260,26.99.173.87,AR,1,1,Renan Sampaio,35,773,AR,gmail.com,0,0,0,0,0,1,10,low
224,152,2025-07-12 18:07:08,15.62,MER-400,fashion,debit_card,tablet,DEV-1371,178.109.109.148,MX,0,0,Clara Pires,20,224,BR,hotmail.com,1,0,1,0,0,0,25,medium
225,699,2025-07-30 06:32:22,43.61,MER-855,fashion,bank_transfer,desktop,DEV-8272,192.2.203.175,PY,0,0,Sra. Maria Clara Vieira,39,2516,BR,hotmail.com,0,0,1,0,0,0,25,medium
226,299,2025-03-15 10:10:23,177.69,MER-521,gaming,credit_card,mobile,DEV-6503,174.171.61.254,CL,0,0,Dom Peixoto,47,2378,BR,gmail.com,1,0,1,0,0,1,35,medium
227,672,2025-09-08 21:38:01,70.66,MER-962,digital_services,bank_transfer,tablet,DEV-9686,89.131.87.100,MX,0,0,Anna Liz Lopes,70,713,BR,yahoo.com,1,0,1,0,0,1,35,medium
228,469,2025-04-29 02:15:10,25.28,MER-595,fashion,pix,mobile,DEV-4715,3.56.9.152,AR,0,0,Renan Sampaio,35,773,AR,gmail.com,0,0,0,1,0,0,15,low
229,296,2025-10-26 22:35:15,35.03,MER-270,electronics,debit_card,desktop,DEV-8469,186.158.160.90,AR,0,0,André Cavalcante,40,2079,BR,yahoo.com,1,0,1,0,0,1,35,medium
230,165,2025-10-04 10:34:13,122.93,MER-265,travel,debit_card,mobile,DEV-3514,145.254.61.40,MX,0,0,Diogo Sousa,22,2816,BR,outlook.com,0,0,1,0,0,0,25,medium
231,43,2025-05-03 23:10:00,34.56,MER-310,fashion,bank_transfer,desktop,DEV-4022,205.32.67.128,AR,0,0,Juan da Cunha,44,1913,AR,gmail.com,0,0,0,0,0,0,0,low
232,36,2025-09-16 11:24:22,81.03,MER-652,digital_services,pix,mobile,DEV-8347,215.139.228.198,AR,0,0,Dr. Diogo Rodrigues,51,1850,BR,hotmail.com,0,0,1,0,0,1,35,medium
233,547,2025-04-28 02:44:26,69.48,MER-569,gaming,credit_card,desktop,DEV-3381,161.246.239.55,PY,0,0,Sra. Catarina Cassiano,64,1891,AR,hotmail.com,1,0,1,1,0,1,50,high
234,160,2025-01-02 16:01:32,37.1,MER-918,digital_services,pix,desktop,DEV-3409,84.213.198.98,AR,0,0,Sra. Agatha Ribeiro,55,1757,BR,gmail.com,0,0,1,0,0,1,35,medium
235,929,2025-12-25 04:23:07,459.23,MER-141,pharmacy,pix,tablet,DEV-8847,7.216.226.64,BR,0,1,Luana da Mata,50,44,BR,hotmail.com,0,0,0,1,0,0,15,low
236,316,2025-01-10 15:06:42,117.98,MER-434,marketplace,debit_card,desktop,DEV-2515,205.160.75.142,AR,0,1,Vitor Gabriel Martins,67,2532,BR,yahoo.com,0,0,1,0,0,0,25,medium
237,598,2025-07-24 10:43:08,10.78,MER-651,food,pix,mobile,DEV-2369,149.45.237.122,BR,0,0,Maria Eduarda Martins,42,1852,BR,gmail.com,1,0,0,0,0,0,0,low
238,694,2025-09-18 19:22:19,78.87,MER-717,gaming,bank_transfer,mobile,DEV-6206,36.221.180.148,PY,0,0,Olívia Lopes,29,722,BR,outlook.com,0,0,1,0,0,1,35,medium
239,967,2025-01-22 18:24:05,36.76,MER-478,digital_services,bank_transfer,mobile,DEV-8006,33.172.243.228,MX,0,0,Sabrina Camargo,37,2367,BR,yahoo.com,0,0,1,0,0,1,35,medium
240,13,2025-04-21 13:08:01,143.62,MER-320,digital_services,pix,desktop,DEV-2435,213.218.19.109,PY,0,0,Raquel Caldeira,35,1858,BR,outlook.com,0,0,1,0,0,1,35,medium
241,455,2025-10-15 23:32:19,32.68,MER-846,marketplace,bank_transfer,desktop,DEV-7944,18.197.238.129,US,0,0,Manuela da Cunha,38,3500,BR,gmail.com,0,0,1,0,0,0,25,medium
242,143,2025-11-21 11:31:54,60.14,MER-988,gaming,debit_card,mobile,DEV-8776,41.36.108.176,AR,0,0,Allana da Cruz,62,1951,BR,yahoo.com,1,0,1,0,0,1,35,medium
243,344,2025-01-26 16:14:37,105.06,MER-524,marketplace,credit_card,mobile,DEV-5478,93.214.217.61,PY,1,1,Enzo Nunes,67,2805,BR,yahoo.com,0,0,1,0,0,0,25,medium
244,582,2025-10-21 07:22:54,145.36,MER-667,fashion,debit_card,mobile,DEV-5742,167.149.134.25,PY,0,0,José da Mota,28,339,BR,hotmail.com,0,0,1,0,0,0,25,medium
245,843,2025-11-17 21:11:32,22.64,MER-329,travel,pix,desktop,DEV-8593,149.208.233.228,CL,1,1,Davi Lucca Porto,43,1689,BR,gmail.com,0,0,1,0,0,0,25,medium
246,269,2025-04-27 13:46:53,49.35,MER-527,pharmacy,credit_card,tablet,DEV-5713,202.6.21.131,MX,0,1,Luiz Felipe Freitas,40,26,BR,hotmail.com,1,0,1,0,1,0,45,high
247,661,2025-04-06 01:14:16,43.49,MER-713,electronics,credit_card,desktop,DEV-2093,205.247.174.95,PY,0,0,João Castro,58,3359,BR,gmail.com,1,0,1,1,0,1,50,high
248,596,2025-07-06 14:27:11,37.04,MER-810,marketplace,pix,tablet,DEV-8799,210.185.5.71,MX,0,0,Maitê Azevedo,27,2914,BR,hotmail.com,1,0,1,0,0,0,25,medium
249,383,2025-07-19 01:05:14,326.66,MER-249,electronics,pix,mobile,DEV-1958,54.8.17.247,CL,0,1,Dra. Evelyn Duarte,55,2379,BR,outlook.com,0,0,1,1,0,1,50,high
250,139,2025-05-19 19:04:26,96.01,MER-751,fashion,credit_card,desktop,DEV-7873,193.81.168.202,AR,0,0,Nicole Campos,19,2025,AR,hotmail.com,1,0,0,0,0,0,0,low
251,365,2025-01-19 22:03:20,21.44,MER-626,travel,pix,tablet,DEV-2258,154.134.61.38,MX,0,0,Mateus Silva,53,483,BR,outlook.com,1,0,1,0,0,0,25,medium
252,644,2025-03-13 03:59:25,152.33,MER-946,gaming,debit_card,tablet,DEV-6180,136.128.120.120,AR,0,0,Stephany Cunha,32,3035,BR,gmail.com,0,0,1,1,0,1,50,high
253,820,2025-04-27 22:11:50,450.31,MER-943,travel,pix,mobile,DEV-6761,192.130.147.253,CL,1,1,Sra. Olivia da Cunha,47,206,BR,hotmail.com,0,0,1,0,0,0,25,medium
254,289,2025-05-25 20:44:39,168.89,MER-323,pharmacy,bank_transfer,desktop,DEV-2678,126.238.3.199,US,1,1,Arthur Miguel Lima,51,2089,BR,outlook.com,0,0,1,0,0,0,25,medium
255,193,2025-11-05 18:55:54,16.99,MER-938,gaming,bank_transfer,desktop,DEV-2909,118.1.134.26,BR,0,0,Anthony Gabriel Novaes,46,2207,BR,outlook.com,1,0,0,0,0,1,10,low
256,18,2025-07-06 05:26:01,43.13,MER-936,digital_services,pix,tablet,DEV-3277,215.212.213.176,AR,0,0,Benjamin da Rosa,43,1097,BR,outlook.com,0,0,1,1,0,1,50,high
257,612,2025-07-23 03:50:31,208.56,MER-862,digital_services,debit_card,tablet,DEV-1471,27.236.46.171,AR,0,0,Gabrielly Teixeira,48,320,BR,hotmail.com,1,0,1,1,0,1,50,high
258,228,2025-02-19 23:42:21,35.27,MER-233,fashion,debit_card,desktop,DEV-4438,201.44.18.60,US,0,0,Oliver Souza,34,2198,BR,outlook.com,0,0,1,0,0,0,25,medium
259,436,2025-09-26 06:53:30,99.43,MER-143,gaming,credit_card,mobile,DEV-8065,101.66.49.66,PY,1,1,Joaquim Sampaio,68,2030,BR,outlook.com,0,0,1,0,0,1,35,medium
260,676,2025-07-19 09:58:22,133.91,MER-167,electronics,bank_transfer,mobile,DEV-1709,198.178.9.80,AR,0,0,Alexandre Leão,30,3374,BR,gmail.com,0,0,1,0,0,1,35,medium
261,11,2025-10-21 00:55:05,28.96,MER-289,gaming,credit_card,tablet,DEV-4277,113.19.89.36,US,0,0,Arthur Miguel Caldeira,63,285,BR,hotmail.com,0,0,1,1,0,1,50,high
262,30,2025-02-05 06:07:28,63.21,MER-264,fashion,pix,tablet,DEV-6770,130.181.161.159,AR,0,0,Matteo Pires,49,80,BR,outlook.com,0,0,1,0,0,0,25,medium
263,800,2025-10-10 22:36:58,3.61,MER-641,food,credit_card,mobile,DEV-1229,174.114.83.106,CL,1,1,Vicente Monteiro,64,2132,BR,outlook.com,1,0,1,0,0,0,25,medium
264,289,2025-03-08 17:02:40,26.52,MER-475,electronics,credit_card,mobile,DEV-8777,217.80.84.104,CL,0,0,Arthur Miguel Lima,51,2089,BR,outlook.com,0,0,1,0,0,1,35,medium
265,190,2025-06-20 17:58:57,53.13,MER-319,gaming,debit_card,desktop,DEV-7948,62.71.24.91,PY,0,0,Noah Vargas,35,3165,US,yahoo.com,0,0,1,0,0,1,35,medium
266,418,2025-02-13 19:47:45,21.69,MER-239,digital_services,credit_card,desktop,DEV-9515,216.67.5.17,BR,0,0,Dr. Renan Aparecida,51,1544,BR,hotmail.com,1,0,0,0,0,1,10,low
267,370,2025-10-01 16:34:05,289.79,MER-218,travel,credit_card,mobile,DEV-9088,141.219.232.164,AR,0,0,Bruno Silva,28,2916,US,hotmail.com,0,0,1,0,0,0,25,medium
268,468,2025-08-22 04:02:08,18.41,MER-397,travel,bank_transfer,mobile,DEV-7672,149.24.59.208,CL,0,0,Liz Andrade,70,941,BR,outlook.com,0,0,1,1,0,0,40,high
269,439,2025-03-15 07:36:12,44.88,MER-113,gaming,bank_transfer,tablet,DEV-3937,128.9.113.238,AR,0,0,Juan Almeida,50,1918,BR,gmail.com,0,0,1,0,0,1,35,medium
